event,signal,t_ms,mean_z
cold_to_hot,heat_score,-929.15251,0.3295674155265178
cold_to_hot,heat_score,-743.322008,0.3306322353037507
cold_to_hot,heat_score,-557.491506,0.32408314891556717
cold_to_hot,heat_score,-371.661004,0.2748385844907944
cold_to_hot,heat_score,-185.830502,0.2736146031564137
cold_to_hot,heat_score,0.0,0.6090028594377829
cold_to_hot,heat_score,185.830502,0.6155739899044774
cold_to_hot,heat_score,371.661004,0.5769615738387325
cold_to_hot,heat_score,557.491506,0.5397549648959935
cold_to_hot,heat_score,743.322008,0.5090263287567093
cold_to_hot,heat_score,929.15251,0.48368713730291274
cold_to_hot,access_rate,-929.15251,0.0018565298554390338
cold_to_hot,access_rate,-743.322008,-0.0008474556528119975
cold_to_hot,access_rate,-557.491506,-0.0010865017152147884
cold_to_hot,access_rate,-371.661004,-0.001335654746051267
cold_to_hot,access_rate,-185.830502,-0.0014616907761478592
cold_to_hot,access_rate,0.0,-0.0010146447813361135
cold_to_hot,access_rate,185.830502,-0.0005137448508940665
cold_to_hot,access_rate,371.661004,-0.0005318660578343971
cold_to_hot,access_rate,557.491506,-0.0006059675361522562
cold_to_hot,access_rate,743.322008,-0.000666953690973402
cold_to_hot,access_rate,929.15251,-0.0007191967006916919
cold_to_hot,interval_access_rate,-929.15251,0.16651084214943854
cold_to_hot,interval_access_rate,-743.322008,0.1772249370871957
cold_to_hot,interval_access_rate,-557.491506,0.0932553676401791
cold_to_hot,interval_access_rate,-371.661004,-0.3515222763260948
cold_to_hot,interval_access_rate,-185.830502,-0.00602017887929674
cold_to_hot,interval_access_rate,0.0,2.230622283078664
cold_to_hot,interval_access_rate,185.830502,2.579642199722055
cold_to_hot,interval_access_rate,371.661004,0.4503167510347864
cold_to_hot,interval_access_rate,557.491506,0.1619376468954291
cold_to_hot,interval_access_rate,743.322008,0.17281328316045116
cold_to_hot,interval_access_rate,929.15251,0.1772728556396592
cold_to_hot,swing_index,-929.15251,-0.006528756598381515
cold_to_hot,swing_index,-743.322008,-0.004738607473328514
cold_to_hot,swing_index,-557.491506,-0.04027315341622939
cold_to_hot,swing_index,-371.661004,-0.19089362064865825
cold_to_hot,swing_index,-185.830502,0.13269908434023694
cold_to_hot,swing_index,0.0,1.1337718604263656
cold_to_hot,swing_index,185.830502,0.12225000212777927
cold_to_hot,swing_index,371.661004,-1.039919359587193
cold_to_hot,swing_index,557.491506,-0.14150309536403308
cold_to_hot,swing_index,743.322008,-0.008465022487729002
cold_to_hot,swing_index,929.15251,-0.012640283794121309
cold_to_hot,accum_swing_index,-929.15251,-0.27483412846969985
cold_to_hot,accum_swing_index,-743.322008,-0.2733634293908144
cold_to_hot,accum_swing_index,-557.491506,-0.27513534253621197
cold_to_hot,accum_swing_index,-371.661004,-0.2906517400655418
cold_to_hot,accum_swing_index,-185.830502,-0.27663952064917585
cold_to_hot,accum_swing_index,0.0,-0.17127698222221666
cold_to_hot,accum_swing_index,185.830502,-0.158218258447222
cold_to_hot,accum_swing_index,371.661004,-0.2512103051976106
cold_to_hot,accum_swing_index,557.491506,-0.2622197002544395
cold_to_hot,accum_swing_index,743.322008,-0.26108904212695244
cold_to_hot,accum_swing_index,929.15251,-0.2603393952475519
cold_to_hot,aroon_up,-929.15251,0.13560113711254607
cold_to_hot,aroon_up,-743.322008,0.1407528548778882
cold_to_hot,aroon_up,-557.491506,0.13545078248105719
cold_to_hot,aroon_up,-371.661004,0.07823795394727605
cold_to_hot,aroon_up,-185.830502,0.06865795499532079
cold_to_hot,aroon_up,0.0,0.4253265650176142
cold_to_hot,aroon_up,185.830502,0.577281879019979
cold_to_hot,aroon_up,371.661004,0.5628322021345373
cold_to_hot,aroon_up,557.491506,0.530294411004613
cold_to_hot,aroon_up,743.322008,0.49941356395077496
cold_to_hot,aroon_up,929.15251,0.4703429237981006
cold_to_hot,aroon_down,-929.15251,0.16147734203002134
cold_to_hot,aroon_down,-743.322008,0.16610130229849956
cold_to_hot,aroon_down,-557.491506,0.1631640203247499
cold_to_hot,aroon_down,-371.661004,0.15778938530362968
cold_to_hot,aroon_down,-185.830502,0.160424582596612
cold_to_hot,aroon_down,0.0,0.15349163681330655
cold_to_hot,aroon_down,185.830502,0.15549153141276628
cold_to_hot,aroon_down,371.661004,0.1498868907671993
cold_to_hot,aroon_down,557.491506,0.15131669411542042
cold_to_hot,aroon_down,743.322008,0.1532700028619222
cold_to_hot,aroon_down,929.15251,0.1463661214116146
cold_to_hot,aroon_oscillator,-929.15251,0.12406457474621911
cold_to_hot,aroon_oscillator,-743.322008,0.12887560052576713
cold_to_hot,aroon_oscillator,-557.491506,0.12380648473695761
cold_to_hot,aroon_oscillator,-371.661004,0.06740707708230557
cold_to_hot,aroon_oscillator,-185.830502,0.05773490719277777
cold_to_hot,aroon_oscillator,0.0,0.41194497744565134
cold_to_hot,aroon_oscillator,185.830502,0.5625328462032795
cold_to_hot,aroon_oscillator,371.661004,0.5485629812879013
cold_to_hot,aroon_oscillator,557.491506,0.5161979668388819
cold_to_hot,aroon_oscillator,743.322008,0.4854425754070263
cold_to_hot,aroon_oscillator,929.15251,0.45705482244082357
cold_to_hot,avg_directional_index,-929.15251,0.14407070351390955
cold_to_hot,avg_directional_index,-743.322008,0.1472547929881991
cold_to_hot,avg_directional_index,-557.491506,0.14139446628595573
cold_to_hot,avg_directional_index,-371.661004,0.09368560726261738
cold_to_hot,avg_directional_index,-185.830502,0.09138214931330653
cold_to_hot,avg_directional_index,0.0,0.37131797295711744
cold_to_hot,avg_directional_index,185.830502,0.6807787878159012
cold_to_hot,avg_directional_index,371.661004,0.6769744809469549
cold_to_hot,avg_directional_index,557.491506,0.634358099324812
cold_to_hot,avg_directional_index,743.322008,0.5920536492476899
cold_to_hot,avg_directional_index,929.15251,0.5529384834322294
cold_to_hot,plus_directional_indicator,-929.15251,0.250366959665665
cold_to_hot,plus_directional_indicator,-743.322008,0.256706387664254
cold_to_hot,plus_directional_indicator,-557.491506,0.2371404373924915
