event,signal,t_ms,mean_z
cold_to_hot,heat_score,-486.16504499999996,-0.32267349590379263
cold_to_hot,heat_score,-388.932036,-0.33181853809629075
cold_to_hot,heat_score,-291.699027,-0.3408936993141019
cold_to_hot,heat_score,-194.466018,-0.34997174222159094
cold_to_hot,heat_score,-97.233009,-0.3589917911243144
cold_to_hot,heat_score,0.0,1.2465048713185056
cold_to_hot,heat_score,97.233009,1.3937948747638431
cold_to_hot,heat_score,194.466018,1.3768137979149875
cold_to_hot,heat_score,291.699027,1.359762479880236
cold_to_hot,heat_score,388.932036,1.3425472657450592
cold_to_hot,heat_score,486.16504499999996,1.3258586803985006
cold_to_hot,access_rate,-486.16504499999996,-0.02172964206070917
cold_to_hot,access_rate,-388.932036,-0.0217365464300053
cold_to_hot,access_rate,-291.699027,-0.02174342644040894
cold_to_hot,access_rate,-194.466018,-0.02175027382166514
cold_to_hot,access_rate,-97.233009,-0.021757075050176655
cold_to_hot,access_rate,0.0,-0.02128222825992919
cold_to_hot,access_rate,97.233009,-0.020810693549393588
cold_to_hot,access_rate,194.466018,-0.020820844450324623
cold_to_hot,access_rate,291.699027,-0.020830958688873524
cold_to_hot,access_rate,388.932036,-0.020841254690875367
cold_to_hot,access_rate,486.16504499999996,-0.02085122899361447
cold_to_hot,interval_access_rate,-486.16504499999996,-0.04658141081710903
cold_to_hot,interval_access_rate,-388.932036,-0.04658141081710903
cold_to_hot,interval_access_rate,-291.699027,-0.04658141081710903
cold_to_hot,interval_access_rate,-194.466018,-0.04658141081710903
cold_to_hot,interval_access_rate,-97.233009,-0.04658141081710903
cold_to_hot,interval_access_rate,0.0,21.733442150601075
cold_to_hot,interval_access_rate,97.233009,21.815775501188213
cold_to_hot,interval_access_rate,194.466018,-0.04658141081710903
cold_to_hot,interval_access_rate,291.699027,-0.04658141081710903
cold_to_hot,interval_access_rate,388.932036,-0.04658141081710903
cold_to_hot,interval_access_rate,486.16504499999996,-0.04658141081710903
cold_to_hot,swing_index,-486.16504499999996,-0.019265214170402365
cold_to_hot,swing_index,-388.932036,-0.019265214170402365
cold_to_hot,swing_index,-291.699027,-0.019265214170402365
cold_to_hot,swing_index,-194.466018,-0.019265214170402365
cold_to_hot,swing_index,-97.233009,-0.019265214170402365
cold_to_hot,swing_index,0.0,17.401773345449662
cold_to_hot,swing_index,97.233009,0.11316622888605793
cold_to_hot,swing_index,194.466018,-9.108508106982367
cold_to_hot,swing_index,291.699027,-0.019265214170402365
cold_to_hot,swing_index,388.932036,-0.019265214170402365
cold_to_hot,swing_index,486.16504499999996,-0.019265214170402365
cold_to_hot,accum_swing_index,-486.16504499999996,0.6458453226142506
cold_to_hot,accum_swing_index,-388.932036,0.6458453226142506
cold_to_hot,accum_swing_index,-291.699027,0.6458453226142506
cold_to_hot,accum_swing_index,-194.466018,0.6458453226142506
cold_to_hot,accum_swing_index,-97.233009,0.6458453226142506
cold_to_hot,accum_swing_index,0.0,2.9525762464665277
cold_to_hot,accum_swing_index,97.233009,2.970112353262173
cold_to_hot,accum_swing_index,194.466018,1.7666014889671209
cold_to_hot,accum_swing_index,291.699027,1.7666014889671209
cold_to_hot,accum_swing_index,388.932036,1.7666014889671209
cold_to_hot,accum_swing_index,486.16504499999996,1.7666014889671209
cold_to_hot,aroon_up,-486.16504499999996,0.3774780759335828
cold_to_hot,aroon_up,-388.932036,0.34994624889445314
cold_to_hot,aroon_up,-291.699027,0.3224144218553236
cold_to_hot,aroon_up,-194.466018,0.29488259481619394
cold_to_hot,aroon_up,-97.233009,0.26735076777706435
cold_to_hot,aroon_up,0.0,7.122775700520333
cold_to_hot,aroon_up,97.233009,6.957584738285555
cold_to_hot,aroon_up,194.466018,6.654734640855131
cold_to_hot,aroon_up,291.699027,6.351884543424705
cold_to_hot,aroon_up,388.932036,6.0490344459942795
cold_to_hot,aroon_up,486.16504499999996,5.746184348563855
cold_to_hot,aroon_down,-486.16504499999996,-0.027596167282469438
cold_to_hot,aroon_down,-388.932036,-0.027596167282469438
cold_to_hot,aroon_down,-291.699027,-0.027596167282469438
cold_to_hot,aroon_down,-194.466018,-0.027596167282469438
cold_to_hot,aroon_down,-97.233009,-0.027596167282469438
cold_to_hot,aroon_down,0.0,-0.027596167282469438
cold_to_hot,aroon_down,97.233009,-0.027596167282469438
cold_to_hot,aroon_down,194.466018,-0.027596167282469438
cold_to_hot,aroon_down,291.699027,-0.027596167282469438
cold_to_hot,aroon_down,388.932036,-0.027596167282469438
cold_to_hot,aroon_down,486.16504499999996,-0.027596167282469438
cold_to_hot,aroon_oscillator,-486.16504499999996,0.3780891199657408
cold_to_hot,aroon_oscillator,-388.932036,0.35057340131154097
cold_to_hot,aroon_oscillator,-291.699027,0.3230576826573413
cold_to_hot,aroon_oscillator,-194.466018,0.2955419640031415
cold_to_hot,aroon_oscillator,-97.233009,0.26802624534894165
cold_to_hot,aroon_oscillator,0.0,7.119440190244688
cold_to_hot,aroon_oscillator,97.233009,6.954345878319489
cold_to_hot,aroon_oscillator,194.466018,6.651672973123291
cold_to_hot,aroon_oscillator,291.699027,6.349000067927094
cold_to_hot,aroon_oscillator,388.932036,6.046327162730898
cold_to_hot,aroon_oscillator,486.16504499999996,5.7436542575347
cold_to_hot,avg_directional_index,-486.16504499999996,0.1399032771890569
cold_to_hot,avg_directional_index,-388.932036,0.1399032771890569
cold_to_hot,avg_directional_index,-291.699027,0.1399032771890569
cold_to_hot,avg_directional_index,-194.466018,0.1399032771890569
cold_to_hot,avg_directional_index,-97.233009,0.1399032771890569
cold_to_hot,avg_directional_index,0.0,4.008819165835483
cold_to_hot,avg_directional_index,97.233009,7.8038031385142865
cold_to_hot,avg_directional_index,194.466018,7.8038031385142865
cold_to_hot,avg_directional_index,291.699027,7.8038031385142865
